2023-11-13 15:36:02,024 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Mount-1
2023-11-13 15:36:02,024 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Mount-1
2023-11-13 15:36:02,024 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Tip_Verowhite-1
2023-11-13 15:36:02,024 INFO  ExportHelperExtension.cs: 1136 - Found 162 in Tip_Verowhite-1
2023-11-13 15:36:02,025 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Tip_Verowhite-1
2023-11-13 15:36:02,025 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Soft_Agilus-1
2023-11-13 15:36:02,025 INFO  ExportHelperExtension.cs: 1136 - Found 114 in Soft_Agilus-1
2023-11-13 15:36:02,025 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Soft_Agilus-1
2023-11-13 15:36:02,025 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rigid_Verowhite-1
2023-11-13 15:36:02,025 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Rigid_Verowhite-1
2023-11-13 15:36:02,025 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rigid_Verowhite-1
2023-11-13 15:36:02,200 INFO  SwAddin.cs: 339 - Loading config tree
2023-11-13 15:36:02,200 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-11-13 15:36:02,201 INFO  SwAddin.cs: 344 - Showing property manager
2023-11-13 15:36:22,567 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-11-13 15:36:22,748 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-13 15:36:33,670 INFO  SwAddin.cs: 294 - Assembly export called for file 装配体2.SLDASM
2023-11-13 15:36:33,671 INFO  SwAddin.cs: 299 - Save is required
2023-11-13 15:36:33,671 INFO  SwAddin.cs: 313 - Saving assembly
2023-11-13 15:36:34,189 INFO  SwAddin.cs: 316 - Opening property manager
2023-11-13 15:36:34,191 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配体2.SLDASM
2023-11-13 15:36:34,191 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 装配体2.SLDASM
2023-11-13 15:36:34,191 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in 装配体2.SLDASM
2023-11-13 15:36:34,192 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-13 15:36:34,192 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-11-13 15:36:34,192 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Mount-1
